,Open,High,Low,Close,Volume
2019-01-17 12:29:57.610599,119.50523266163115,124.02951185390981,118.4512893381508,120.29179204838988,1028170
2019-01-18 12:29:57.610599,117.18733310388919,119.33616172437526,117.05122631922991,117.2185482028819,9410651
2019-01-19 12:29:57.610599,115.55024987352344,117.04965552570928,114.66446843347829,115.22704386029488,7463483
2019-01-20 12:29:57.610599,115.30997047439793,118.8754794936951,114.31790969431555,115.23720441863271,8643574
2019-01-21 12:29:57.610599,115.00057916494237,115.26854416030368,114.13216003729508,114.63390115980826,3750558
2019-01-22 12:29:57.610599,114.41314957158232,114.56092091334052,111.60227495408992,113.91975819453745,2815489
2019-01-23 12:29:57.610599,120.14132527874344,121.96529702906803,118.0085206074705,120.06487728057661,1316531
2019-01-24 12:29:57.610599,117.8898341903969,119.51541856517817,117.64578228488126,118.39509857724073,1529172
2019-01-25 12:29:57.610599,118.31913252424519,122.75111459203417,118.16293899794255,118.60313592124976,8811735
2019-01-26 12:29:57.610599,123.28540384400223,122.63768913969746,120.71577508369978,122.26880692268415,2580075
2019-01-27 12:29:57.610599,122.12651530985929,126.01686515186503,122.23999344122106,123.95032049404233,1040252
2019-01-28 12:29:57.610599,125.95884195994338,127.07796607540025,124.5499154450541,126.95421342437928,9478416
2019-01-29 12:29:57.610599,125.2569322322257,127.7034886612999,122.17914918936832,126.22387858109913,3151135
2019-01-30 12:29:57.610599,127.34998504528693,132.26793592604662,126.33426532346606,127.55774518077628,3269964
2019-01-31 12:29:57.610599,129.7824807382749,129.84230193427177,128.61625126152114,129.5622096340773,7871198
2019-02-01 12:29:57.610599,133.50775697329277,136.74638579023446,132.00854490861815,133.63022501605676,5914091
2019-02-02 12:29:57.610599,135.6905667944529,135.38837934822195,132.07577287837879,134.328588111236,2573125
2019-02-03 12:29:57.610599,133.259937437336,133.81264500866948,132.66702351604394,133.2006168222485,7654841
2019-02-04 12:29:57.610599,130.54884581399025,134.31465639850558,127.49536890975804,132.1155031532376,1297070
2019-02-05 12:29:57.610599,131.3911601243931,133.0877466559163,131.72703661271765,132.48044880603805,2779722
2019-02-06 12:29:57.610599,132.72135578840926,133.08803320851845,132.50836447605292,132.61111436385548,9811193
2019-02-07 12:29:57.610599,128.48641286226234,129.64101756200986,125.92557151701955,128.44152379871312,6538486
2019-02-08 12:29:57.610599,132.89476225046226,134.86886070076332,131.94988531242117,133.23886270053998,1597880
2019-02-09 12:29:57.610599,131.97727914369995,133.56048720768146,131.23904518333296,132.03343452090445,9612707
2019-02-10 12:29:57.610599,130.42038304636714,132.15582033447313,128.4057730957517,129.59955306004431,7642073
2019-02-11 12:29:57.610599,132.8467482004343,134.0812489660366,128.6243997712355,131.4364653393941,8199115
2019-02-12 12:29:57.610599,131.89425131746071,132.63749498185402,132.2093812421092,132.60040591533578,8929956
2019-02-13 12:29:57.610599,132.3921285650663,134.0637816045792,128.01164969026468,132.62339248499228,6931856
2019-02-14 12:29:57.610599,134.0146988828865,136.6956696063102,131.29298814936234,133.75912244054783,5599950
2019-02-15 12:29:57.610599,132.44799709337633,132.13908295078363,129.35718401476424,131.55678363375824,8839583
2019-02-16 12:29:57.610599,133.04750992525487,135.2894330321182,133.47661704750283,134.2835992383563,6687197
2019-02-17 12:29:57.610599,130.7139119036653,132.9333505096081,129.40253758649513,131.1514486090209,1975044
2019-02-18 12:29:57.610599,127.64676966028794,132.3410687177068,126.96248833467772,128.75198153180187,4814507
2019-02-19 12:29:57.610599,128.47416862257558,128.28733505574257,125.41437311572969,127.08352373414047,4012636
2019-02-20 12:29:57.610599,122.68947791480336,125.68648478394188,123.3246194994414,123.99322684569114,8149244
2019-02-21 12:29:57.610599,126.75797701802325,126.91661124786012,125.92366835575706,126.20808366162545,5569782
2019-02-22 12:29:57.610599,125.41342420420213,129.87573489701222,126.42706487943583,126.67551466671583,2229717
2019-02-23 12:29:57.610599,127.73324899454484,127.71197080852795,125.57887005342015,127.0953504821982,6400797
2019-02-24 12:29:57.610599,124.40454932677719,127.3740168106434,125.18582463731418,125.9417145785263,3672178
2019-02-25 12:29:57.610599,123.1959777663109,123.96048561089198,122.99964948996461,123.41325323921527,2537366
2019-02-26 12:29:57.610599,123.62930745975261,123.39283718661694,121.96740987140319,123.37884048450908,4862527
2019-02-27 12:29:57.610599,120.14478043882474,122.30858001519842,119.99310451074153,121.55972706201722,6364094
2019-02-28 12:29:57.610599,120.85204035407092,121.59031637145432,119.78020541836668,120.00624572896504,5635521
2019-03-01 12:29:57.610599,115.95358267740689,118.31323321340672,114.92825511847556,117.49506926684575,7432216
2019-03-02 12:29:57.610599,115.13696200955847,119.5441446924656,115.42731191060675,116.12483479761714,7131133
2019-03-03 12:29:57.610599,115.84120448321369,117.85021529124887,113.64210171002883,114.99241223457878,7545634
2019-03-04 12:29:57.610599,116.55083329383137,119.8916706474609,114.55663552124481,117.42148921720582,6155140
2019-03-05 12:29:57.610599,119.16131855423524,119.79198194232409,116.29736640689327,118.4888319177897,8935604
2019-03-06 12:29:57.610599,117.6289012221408,117.94138252958,116.0352538958435,117.51526889331517,1896449
2019-03-07 12:29:57.610599,114.59864107683867,114.95474668565419,110.63773291230059,114.0233211342186,7164565
2019-03-08 12:29:57.610599,114.1097447808334,112.97778446617262,110.40466854465117,112.75603806551459,7079670
2019-03-09 12:29:57.610599,110.43294188821734,111.08092823031427,110.36864718950213,110.72578987914244,6618938
2019-03-10 12:29:57.610599,111.44856759535726,112.03180347626804,110.88924748572789,111.48511866371486,4965085
2019-03-11 12:29:57.610599,111.64763545592507,114.20746656334481,109.02075108720636,112.53222506657845,6409531
2019-03-12 12:29:57.610599,111.82749445144619,113.31079149733044,113.07615709209024,113.13808289533921,1745572
2019-03-13 12:29:57.610599,113.43289195136919,114.4297622687896,111.76367786594271,113.55671746490002,3920215
2019-03-14 12:29:57.610599,110.80917380836532,110.74440436637428,108.2197924847471,110.26480196433889,5330764
2019-03-15 12:29:57.610599,111.66655275694389,112.06727866626446,111.21365163425834,111.50153277728757,7481674
2019-03-16 12:29:57.610599,115.97135448165125,116.34549479228635,113.8948875899671,114.90976788071652,4232494
2019-03-17 12:29:57.610599,114.59456949112992,115.29029470803526,112.12416174628392,114.00802186456488,1050432
2019-03-18 12:29:57.610599,118.26579360075158,121.133558888402,116.41567245504488,118.51386326273713,1247838
2019-03-19 12:29:57.610599,117.48231011836745,119.03593727471535,117.1913911282388,117.41546377600397,7312762
2019-03-20 12:29:57.610599,118.82716453532505,120.20032284734603,119.1715887949798,119.66407990247266,1226979
2019-03-21 12:29:57.610599,116.80983836338548,119.81949635908322,116.5366466658024,117.21751927199276,6390810
2019-03-22 12:29:57.610599,120.2748621411457,121.2449570270187,118.56810685055358,120.5387045667382,4498416
2019-03-23 12:29:57.610599,121.50083068782806,123.58857265983009,118.36693203777814,120.23404507835473,9038868
2019-03-24 12:29:57.610599,119.21921961908438,123.90835598990998,119.91601600666081,120.00048920047014,9489180
2019-03-25 12:29:57.610599,119.97944565445812,122.02540893710123,119.69919745598708,121.18110471691341,3916518
2019-03-26 12:29:57.610599,119.57731023564209,124.58236516189154,119.6836462922665,119.75053870712694,4274138
2019-03-27 12:29:57.610599,117.1734807915439,118.51405016922784,118.0722156902726,118.10077512694525,1441762
2019-03-28 12:29:57.610599,118.67104620093198,121.3216004867854,116.84008000644303,118.23555095720181,3900698
2019-03-29 12:29:57.610599,116.98245881123609,120.9362882793224,115.23503472506623,117.79557828708715,3757070
2019-03-30 12:29:57.610599,117.5621949039061,117.44567993727534,115.3869657176295,117.41166492199524,7015919
2019-03-31 12:29:57.610599,114.34042871772316,116.61888691391232,115.96064829127239,116.2808089486135,7595941
2019-04-01 12:29:57.610599,112.75752143720797,113.36962400819303,112.41573848402847,113.30733452813102,1967682
2019-04-02 12:29:57.610599,108.91181634604384,111.6351400105264,109.99355291094112,110.21967082101656,6184706
2019-04-03 12:29:57.610599,110.72337789678699,111.58157796225854,106.52087286470868,111.00805456231039,5083401
2019-04-04 12:29:57.610599,114.7383336296292,114.79717584756133,110.10662273201463,114.10183629782256,2956233
2019-04-05 12:29:57.610599,113.92929933713876,114.58001157439757,113.28840908155193,113.97615567494584,1902073
2019-04-06 12:29:57.610599,112.42221042109904,114.94632400952001,113.30030503057748,113.58046859612634,3271569
2019-04-07 12:29:57.610599,110.07489289094312,110.76173806218196,108.85943517842186,109.9477265622161,6462723
2019-04-08 12:29:57.610599,105.19516655088012,109.3471477091509,102.96270967473774,106.6001538156326,1498287
2019-04-09 12:29:57.610599,107.62729081561656,109.30138747961925,107.7688177146926,109.2845109427573,8663641
2019-04-10 12:29:57.610599,108.37960520098035,111.81531196950172,109.15850199003995,109.51426418942813,1411128
2019-04-11 12:29:57.610599,110.69231396465031,112.25419938271439,109.53064665701022,109.5684723533524,5985229
2019-04-12 12:29:57.610599,108.00040640872669,109.69281606055941,107.57354579887945,107.71777810024442,7910580
2019-04-13 12:29:57.610599,100.99623463136527,104.14337048591699,101.423494431015,102.40130097272583,8892084
2019-04-14 12:29:57.610599,102.4781280368474,103.80517229027119,101.72675045964287,102.10098430522913,4304883
2019-04-15 12:29:57.610599,101.22692959157685,100.82785201317746,100.43966078435493,100.65110065385372,1230070
2019-04-16 12:29:57.610599,101.33028039814184,102.89258792887661,98.51687633433394,102.0557498876416,8066069
2019-04-17 12:29:57.610599,102.963489692409,104.0067104790494,102.42204904076875,103.21274042492246,1133783
2019-04-18 12:29:57.610599,106.9923423823511,105.51696979271146,103.70501133019152,104.70242592377238,6931315
2019-04-19 12:29:57.610599,105.0381517171267,107.3189484249057,103.91051606903493,104.20297145895049,8974165
2019-04-20 12:29:57.610599,107.9598065493923,106.84163402200117,101.83533446768641,105.49606711177262,5111642
2019-04-21 12:29:57.610599,104.44427857783057,107.40309989076349,102.8924087503312,104.31505109649927,4160141
2019-04-22 12:29:57.610599,105.08797601995472,105.17818209722304,103.17941430340443,104.67837702723511,7088580
2019-04-23 12:29:57.610599,103.99962477938374,107.50600175605895,101.7522460356089,103.22821134865644,8323328
2019-04-24 12:29:57.610599,100.95890480076523,105.86816173704773,103.70561119257503,103.81354140473644,7125048
2019-04-25 12:29:57.610599,102.6801713688827,103.68885626583588,100.82849041675924,102.73575450840762,4065714
2019-04-26 12:29:57.610599,104.71155647322247,105.57330252761335,102.3584544484033,104.08517089960347,8817558
2019-04-27 12:29:57.610599,104.80258681148848,105.77495323924732,103.01531954823653,105.01112286134729,9945893
2019-04-28 12:29:57.610599,105.17272458917574,109.83550213618776,105.23224246503203,106.16341661860478,5820768
2019-04-29 12:29:57.610599,106.2099357287951,106.62754944862823,102.53137664403697,105.61295137301735,1859418
2019-04-30 12:29:57.610599,106.00819743464268,107.77980640558201,107.06463730707407,107.09189001538458,4780323
2019-05-01 12:29:57.610599,107.55246156756318,109.72357472316465,105.89278002646103,108.27757245651065,9215165
2019-05-02 12:29:57.610599,106.23812375767119,108.50332056782628,106.5831633593436,107.98175244541004,2023662
2019-05-03 12:29:57.610599,107.73684638853369,110.17553057408912,105.0883594142292,109.1076751111672,1184537
2019-05-04 12:29:57.610599,110.76574603930385,113.10502128037935,107.8666628830755,111.03995753657168,1770234
2019-05-05 12:29:57.610599,112.10765280528076,111.21557659581964,108.67713976674717,110.64714252069888,9365694
2019-05-06 12:29:57.610599,111.78698276843426,113.7285562789071,111.97341700265557,112.33146381836579,5606292
2019-05-07 12:29:57.610599,112.48048983892451,115.32654539910544,109.87584582605369,111.8921145535993,1215942
2019-05-08 12:29:57.610599,114.31936194832372,114.32386396597292,111.83841258166677,112.91225405521065,8900443
2019-05-09 12:29:57.610599,111.00498814008418,112.01347290616144,108.18462444877208,111.49461487907892,7789042
2019-05-10 12:29:57.610599,112.49190152632028,115.80344948948269,113.92611390006518,113.96691731439718,5620964
2019-05-11 12:29:57.610599,113.49137597057084,116.63252665315683,112.28265734694112,114.5437347177514,5137593
2019-05-12 12:29:57.610599,113.86978679352134,115.9748084493412,113.69602700607159,113.99741502611462,3354359
2019-05-13 12:29:57.610599,111.72618907420663,112.64796474808885,111.2100651881532,112.61428086500173,7986951
2019-05-14 12:29:57.610599,111.2476146512984,113.82717655746671,109.08761867592709,111.10208556037084,5709265
2019-05-15 12:29:57.610599,110.3220795453358,112.58590157308772,109.88396557427491,110.66196341298767,5251632
2019-05-16 12:29:57.610599,109.32340998395536,110.06854139829473,109.99850857209209,110.05191985653825,9281139
2019-05-17 12:29:57.610599,108.36592110613832,108.19284613477934,105.62520363207582,107.85754078405905,6106800
2019-05-18 12:29:57.610599,108.71546564136506,108.55304594953219,104.81658446216112,107.64603833844077,6796181
2019-05-19 12:29:57.610599,107.4993379111008,109.1086705181326,102.67000460113358,107.65213808160375,8390688
2019-05-20 12:29:57.610599,106.67773063500219,110.5913502169789,104.1636133130236,105.80887020297578,8187179
2019-05-21 12:29:57.610599,107.74733172676665,110.45057651226023,106.88317864712968,108.18784558514508,9967416
2019-05-22 12:29:57.610599,109.0545029412177,110.58240702486115,109.20940395107468,109.85744202652917,8967092
2019-05-23 12:29:57.610599,108.04676850202873,109.24904443896605,105.57269218328767,107.37926761210454,4491423
2019-05-24 12:29:57.610599,108.72714244258412,109.2871008183541,103.43913751735485,108.19998194146072,1868824
2019-05-25 12:29:57.610599,112.34111972983897,111.63870555863764,110.15782158867721,111.22911528824272,9966605
2019-05-26 12:29:57.610599,111.86868613182244,112.1615190238647,107.60552261753983,110.99601421980226,8981147
2019-05-27 12:29:57.610599,109.69396217341279,112.13797149394235,110.40354796600667,111.44401781867006,9675355
2019-05-28 12:29:57.610599,114.44791979681614,113.81620939588701,110.65903313738778,113.09497365317769,3034793
2019-05-29 12:29:57.610599,108.17886583699625,112.02827355383599,109.22628186566224,110.03959659856817,8165764
2019-05-30 12:29:57.610599,106.82151169468438,107.3043433707273,103.74329005464762,106.4594778834675,5604483
2019-05-31 12:29:57.610599,109.16724958514567,108.73566391614924,105.39831642012469,108.70454564450326,5334568
2019-06-01 12:29:57.610599,111.45830318625539,114.27068794022895,111.95180016603548,112.28105641851613,8950907
2019-06-02 12:29:57.610599,112.21874838034019,111.92229648755252,111.23005182112666,111.70014993549024,2347088
2019-06-03 12:29:57.610599,110.1861110418593,111.11941837580396,108.5144974619086,109.33359943856337,6277975
2019-06-04 12:29:57.610599,113.71265220241565,114.01393983127994,111.73828899487724,112.61073835072116,1826762
2019-06-05 12:29:57.610599,110.07022884831031,112.92025328135024,108.45455309032404,111.01461668878453,9960747
2019-06-06 12:29:57.610599,113.61040865906686,116.0245792285816,113.4662988925977,114.69209648563609,1335333
2019-06-07 12:29:57.610599,118.06289775485303,118.49883910207997,116.93043315245933,117.24053594168072,7237991
2019-06-08 12:29:57.610599,111.63135226181716,114.82786162383672,109.44571423334592,112.58094174186546,9006271
2019-06-09 12:29:57.610599,110.44454494192132,111.44718849741737,109.4646608891494,111.25882164524518,5663226
2019-06-10 12:29:57.610599,107.5555552922921,112.19530600938387,109.46430412692294,110.3038412653258,2877212
2019-06-11 12:29:57.610599,111.65351962590209,113.78999552588915,108.97800168204391,112.72138380272122,9881337
2019-06-12 12:29:57.610599,108.96877395048212,111.83418705357263,108.40262727106801,109.04879138283678,5075735
2019-06-13 12:29:57.610599,107.57404566809855,108.03787887063316,106.11829471708047,107.66485341282257,4951673
2019-06-14 12:29:57.610599,105.90713092134979,108.21364755239195,103.27303751826828,106.49698559693282,6037549
2019-06-15 12:29:57.610599,100.97041350587654,103.42790119947487,102.01318545291684,102.6704674466198,2574762
2019-06-16 12:29:57.610599,101.22072968881463,104.77503440695513,100.1830208419236,102.13211941350191,1835685
2019-06-17 12:29:57.610599,105.6247270610598,107.75426836609442,104.03012456754489,105.00256819363511,8152409
2019-06-18 12:29:57.610599,107.52343947159142,106.67754936888447,103.92554361244821,106.47381252950987,4188253
2019-06-19 12:29:57.610599,107.84678865888719,111.38294334368685,105.48348501561297,108.94901123832948,7250102
2019-06-20 12:29:57.610599,108.13644610003622,111.92242413887807,108.28325615250608,108.83667918106472,9636676
2019-06-21 12:29:57.610599,111.0363193704001,111.55716090506387,107.20478002872593,111.00356211864543,6720622
2019-06-22 12:29:57.610599,109.07864819126677,110.71548164354053,107.3001060698034,108.64960684981497,8730550
2019-06-23 12:29:57.610599,107.07857724310718,106.3817260966319,105.97119924092291,106.22255895549213,5363492
2019-06-24 12:29:57.610599,107.96407963077174,111.86105622260405,105.77570856155084,107.72078596450196,9744368
2019-06-25 12:29:57.610599,108.04615742232359,109.40938652127069,107.52045886437826,108.12917340291746,2122667
2019-06-26 12:29:57.610599,106.64836424893727,106.69318254026598,105.7917903021241,105.97770697160199,7883284
2019-06-27 12:29:57.610599,105.67470191091616,107.5056666516842,102.31137492912707,105.54553392856398,6502720
2019-06-28 12:29:57.610599,107.37435531362016,106.48713009645617,103.40684133509001,106.48355190292446,1107157
2019-06-29 12:29:57.610599,105.81873493875204,110.97324718258265,103.13424180391854,105.6782416482058,6081817
2019-06-30 12:29:57.610599,106.89266837841659,109.03324359510718,107.63296548754907,107.9622407782469,1817401
2019-07-01 12:29:57.610599,103.81747594285861,105.05615943131329,103.94672986651489,104.29980219854498,5301818
2019-07-02 12:29:57.610599,101.52877303171947,105.11159711482783,99.75496519416572,103.42211838098052,9181721
2019-07-03 12:29:57.610599,103.23197647680722,106.12602818803127,103.10630733060655,103.27155896941278,6066827
2019-07-04 12:29:57.610599,100.40432546300248,102.06867238947365,99.94178419269679,101.39709225473561,3936385
2019-07-05 12:29:57.610599,100.93998788996477,100.33348705840828,96.50042909511683,99.92619057679156,2470441
2019-07-06 12:29:57.610599,97.98825831442116,102.55577416237163,99.22486897505804,99.37380915256222,2683726
2019-07-07 12:29:57.610599,99.84945052817294,102.7723995602206,96.49024474469593,99.43433694063134,9696696
2019-07-08 12:29:57.610599,98.2628939294191,102.62202679636121,97.91949849868668,98.57340641100922,4407369
2019-07-09 12:29:57.610599,99.13338249289144,99.36793747953946,97.81533706956694,98.69819258901751,6584700
2019-07-10 12:29:57.610599,99.23792561235,99.9116626594442,95.99335481441591,99.38848369148982,8790494
2019-07-11 12:29:57.610599,97.25686609807306,100.87802096430171,95.47423836990102,98.12964212596363,2879036
2019-07-12 12:29:57.610599,94.8779903209887,97.48034397701565,90.48811686980514,94.79339089376393,8582896
2019-07-13 12:29:57.610599,90.86866139258385,94.77853648147311,91.10071187734951,92.53559177640433,7830041
2019-07-14 12:29:57.610599,91.58910963777646,95.40792382788874,90.83458438896379,91.61932211095638,9082182
2019-07-15 12:29:57.610599,92.5121467618248,93.77233934664824,88.24495791471071,92.83548820706872,9329476
2019-07-16 12:29:57.610599,94.43215511302607,96.84749253652656,93.87589028413433,93.92330794437837,3041895
2019-07-17 12:29:57.610599,93.90070419406588,94.61614121598227,93.65767727005428,94.60254663177794,3789536
2019-07-18 12:29:57.610599,93.6900606324094,95.85759327406605,93.87046139425502,93.98450158440517,6706392
2019-07-19 12:29:57.610599,97.43917988067848,98.26978819738143,95.75065944179075,96.92900178668442,5159713
2019-07-20 12:29:57.610599,96.61072382288312,96.73071550505568,94.82498257943483,95.21959666530121,5466850
2019-07-21 12:29:57.610599,96.40748865843162,95.45283200894859,93.38253966762363,94.95457410012213,5008744
2019-07-22 12:29:57.610599,93.33284484087534,94.10263363608868,87.09634895048517,93.07906943060281,5635497
2019-07-23 12:29:57.610599,95.40534921755115,96.51000051575909,95.71677735951123,95.7471999171985,4378825
2019-07-24 12:29:57.610599,99.72689036817523,103.01864895921383,97.55846044239578,99.94607142823558,9511071
2019-07-25 12:29:57.610599,97.72306103840539,100.5159684789462,94.51797907179248,100.04886752951599,4279698
2019-07-26 12:29:57.610599,101.58623097586518,102.94944784336055,100.48038055348556,101.9017560405704,8997138
2019-07-27 12:29:57.610599,105.1892622216016,107.74200690985404,104.89458373277132,104.96101034633894,5257246
2019-07-28 12:29:57.610599,105.68960669042258,106.1769425654413,104.08670960890232,105.75002294489371,8645020
2019-07-29 12:29:57.610599,106.85547900243071,106.95371719648936,104.60303896910563,106.8567732408455,9843587
2019-07-30 12:29:57.610599,108.58295338913774,109.69941754658744,107.87037083540935,108.62780166414623,4527472
2019-07-31 12:29:57.610599,109.79219651874939,115.63192019640843,110.12779147252833,111.06072965918884,8628057
2019-08-01 12:29:57.610599,112.61231968402826,114.78759456515319,111.56795025256822,113.02210592734217,4254883
2019-08-02 12:29:57.610599,114.53938409602378,116.16505432480024,113.40634290827597,114.43095593934623,4915711
2019-08-03 12:29:57.610599,113.78044941852596,116.40052312085147,112.06307287696156,113.61854858128814,8493804
2019-08-04 12:29:57.610599,114.96749146361442,117.37850483836111,114.01966304230153,115.72178745543486,7466209
2019-08-05 12:29:57.610599,111.97238159109367,116.76526757774968,114.32417769169102,114.59169742190699,4887755
2019-08-06 12:29:57.610599,112.93941174458351,112.82639792411356,112.31335158378528,112.39165817527427,1956125
2019-08-07 12:29:57.610599,114.26172012075992,113.61110468432561,113.45695421607883,113.51587320061778,9086200
2019-08-08 12:29:57.610599,115.5328108288089,116.75126580473272,113.45942760409925,115.27345457735517,9677983
2019-08-09 12:29:57.610599,112.44637663019701,114.42596608941308,112.88506818241984,113.24693576271387,9483141
2019-08-10 12:29:57.610599,115.15667049727922,114.86153532959112,110.94272947023087,113.40333523056633,2151278
2019-08-11 12:29:57.610599,110.98218348372586,114.15381043331126,111.13063050549182,112.34263028522807,9260297
2019-08-12 12:29:57.610599,110.98035278341439,112.17249377480363,110.94384788171742,111.39514362778209,2814799
2019-08-13 12:29:57.610599,113.60666980348515,115.7359094888865,111.65265809435452,113.6353838500333,2103566
2019-08-14 12:29:57.610599,111.65278015457672,114.39824701123271,112.67392313815425,113.24866028555253,8535257
2019-08-15 12:29:57.610599,113.35076225540185,115.544946528237,111.11199563275623,113.96704792772104,6092208
2019-08-16 12:29:57.610599,115.56886366367921,117.2842924429665,113.69185334059169,114.55922506376744,6488873
2019-08-17 12:29:57.610599,117.64012512297587,119.02058791074997,117.20407932995403,117.97399214633494,3143540
2019-08-18 12:29:57.610599,117.50013852961258,118.24334569936563,116.4418213766354,117.60562649500986,4841690
2019-08-19 12:29:57.610599,115.04725857799106,117.65523050434696,112.69538288377838,115.12269233009656,9785309
2019-08-20 12:29:57.610599,115.86012737122442,117.01363709371842,114.37356267192816,116.71750096934397,8521790
2019-08-21 12:29:57.610599,117.17426007425642,118.08199400339194,115.275013349163,116.86524923854275,7176847
2019-08-22 12:29:57.610599,116.25221972232595,117.31503791449461,114.99573613559271,116.47045985356978,6034386
2019-08-23 12:29:57.610599,118.50148282121275,121.546142288124,115.79642493325083,117.28818494150237,2431038
2019-08-24 12:29:57.610599,112.29757843674311,115.42098718814331,113.22266853170972,114.1246145833642,9321984
2019-08-25 12:29:57.610599,113.55955807649974,115.1727266332036,113.03737403511718,114.48916893570431,3048726
2019-08-26 12:29:57.610599,112.63796586061545,115.2243077801355,112.21521373361418,112.39366082481288,4850155
2019-08-27 12:29:57.610599,112.720520777502,116.38109871915351,112.68455312703914,113.56707483657003,8959678
2019-08-28 12:29:57.610599,110.05288538702388,109.84409837957082,105.13630089536555,109.7700137248632,6256911
2019-08-29 12:29:57.610599,111.5920649219406,112.83772300438451,110.50886284402102,112.00114116508652,7455706
2019-08-30 12:29:57.610599,110.50016718155426,113.89494995110974,108.78284028608125,111.27226799112522,7912272
2019-08-31 12:29:57.610599,114.17177104787568,115.82650854436736,110.48606602771639,113.25848428132265,3997981
2019-09-01 12:29:57.610599,111.86988854262853,112.30779513367307,110.60312210161621,111.15035456733943,3793787
2019-09-02 12:29:57.610599,103.92163660797551,106.09775073000955,102.04646811946827,105.23922195390627,7617414
2019-09-03 12:29:57.610599,100.82478945266365,102.79489184495836,99.21766164192996,101.52111513901872,5268360
2019-09-04 12:29:57.610599,105.53568760998763,105.33449618027801,102.27545626722402,104.8133477492081,5565660
2019-09-05 12:29:57.610599,104.50556303508216,108.24725540565886,104.16551143568859,104.54157097044437,5011175
2019-09-06 12:29:57.610599,102.15512505164578,105.15676381507195,101.03773883417358,103.1592474597307,8898631
2019-09-07 12:29:57.610599,103.61371633090839,105.14063642981961,101.82963725333667,102.14330982616991,1313980
2019-09-08 12:29:57.610599,100.60603138279059,102.64022394716177,100.05742175355971,100.75127608996891,3094040
2019-09-09 12:29:57.610599,100.17407381800146,101.19487735960473,100.44922624417062,101.15765021703804,7211518
2019-09-10 12:29:57.610599,100.91933200673616,100.89647550672126,99.11417638615445,100.6866174929055,6201654
2019-09-11 12:29:57.610599,99.14789987898958,101.5389959020444,96.05681390420337,98.58427706224919,1488801
2019-09-12 12:29:57.610599,100.54122623310124,101.94846091218992,98.4486482953456,100.27072621250869,5439738
2019-09-13 12:29:57.610599,99.35976366151557,101.9837158003847,97.49339172961957,98.36276823485944,7683548
2019-09-14 12:29:57.610599,103.78889169912998,105.91534361667661,99.5868769359631,103.04885365142276,2105002
2019-09-15 12:29:57.610599,98.90145617359028,100.78565319683042,97.17715734688937,100.29907743131935,1288316
